X,Y,OBJECTID_1,OBJECTID,GCOMPID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-90.867359,30.087817,1252,1252,GCOMP895,NO. 63 CONVENT,8797 HELVETIA ST.,CONVENT,LA,70723,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAINT JAMES,22093,USA,30.087817,-90.867359,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,8,17960,12128429,39845,861497,13191,778,5,2013/02/09 00:00:00+00,0,0
-79.018363,40.909749,1253,1253,GCOMP896,PUNXSUTAWNEY,88 LASKA ROAD,PUNXSUTAWNEY,PA,15767,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,42063,USA,40.909749,-79.018363,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,4,19262,47715978,410619,624490,133406,4043,4,2012/12/13 00:00:00+00,0,0
-79.0087026269999,41.129110547,1254,1254,GCOMP897,IOWA,893 IOWA RD,BROOKVILLE,PA,15825,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,42065,USA,41.129110547,-79.008702627,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,2235,650189,0,0,0,5011,1,2012/07/21 00:00:00+00,0,0
-104.485011422,32.082340275,1255,1255,GCOMP898,WASHINGTON & TEXAS - STORAGE,9 MI SW OF WHITE CITY,WHITE CITY,NM,88268,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,EDDY,35015,USA,32.082340275,-104.485011422,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,9000,27963265,753736,1238640,286426,9022,2,2012/12/03 00:00:00+00,0,0
-108.738085,41.689396,1256,1256,GCOMP899,POINT OF ROCKS (GREEN RIVER BASIN),9 MILE RD [HWY 15]/NORTH OF I-80,POINT OF ROCKS,WY,82942,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SWEETWATER,56037,USA,41.689396,-108.738085,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR OVERTHRUST PIPELINE COMPANY,78,QUESTAR OVERTHRUST PIPELINE COMPANY,WITHIN 40 FEET,1,16000,22934734,160202,61647,69626,924,1,2012/07/02 00:00:00+00,0,0
-80.0346259999999,38.828964,1257,1257,GCOMP9,CORONADO #14,0.2 MILES NORTH ON MABIE ROAD,CASSITY,WV,26278,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RANDOLPH,54083,USA,38.828964,-80.034626,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,2605,3788864,380006,575247,136050,16597,1,2012/12/21 00:00:00+00,0,0
-92.276422612,32.319655142,1258,1258,GCOMP90,VIXEN,115 LUCAS WYATT RD,WEST MONROE,LA,71292,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OUACHITA,22073,USA,32.319655142,-92.276422612,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,2,30000,49547822,4817541,4748871,1724555,16244,2,2012/12/01 00:00:00+00,0,0
-104.226977614,32.781361981,1259,1259,GCOMP900,ATOKA 1,9.8 MILES NEE OF ATOKA,ATOKA,NM,88210,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,EDDY,35015,USA,32.781361981,-104.226977614,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015/09/30 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://twtransfer.energytransfer.com/,"TRANSWESTERN PIPELINE COMPANY, LLC",42,"TRANSWESTERN PIPELINE COMPANY, LLC",WITHIN 40 FEET,5,2320,5812762,228,144764,51,204,1,2015/01/22 00:00:00+00,0,0
-98.579023,37.8668950000001,1260,1260,GCOMP901,557 STAFFORD,902 SOUTHEAST 60TH STREET,STAFFORD,KS,67578,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,STAFFORD,20185,USA,37.866895,-98.579023,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,3,6000,3379524,13057,201584,4810,8,1,2012/01/09 00:00:00+00,0,0
-80.407946,39.3025850000001,1261,1261,GCOMP902,MORRISON,907 GREGORY RUN,CLARKSBURG,WV,26301,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HARRISON,54033,USA,39.302585,-80.407946,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,1775,21092455,769,165541,283,43,0,1970/01/01 00:00:00+00,0,0
-73.847206195,42.2809093990001,1262,1262,GCOMP903,ATHENS,915 SCHOHARIE TURNPIKE CR 28,ATHENS,NY,12015,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GREENE,36039,USA,42.280909399,-73.847206195,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.iroquois.com/,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,110,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,WITHIN 40 FEET,1,10028,25499510,0,162797,138896,1692,1,2012/02/13 00:00:00+00,-999,364680
-94.1402701329999,30.983161239,1263,1263,GCOMP904,#32 - JASPER,9217 STATE HIGHWAY 63 W,JASPER,TX,75951,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JASPER,48241,USA,30.983161239,-94.140270133,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,20,26750,41025802,11755,1411818,4138,266,3,2012/07/18 00:00:00+00,0,0
-85.6669447899999,35.204700486,1264,1264,GCOMP905,TRACY CITY,9220 US-41,JASPER,TN,37374,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARION,47115,USA,35.204700486,-85.66694479,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/22 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"EAST TENNESSEE NATURAL GAS, LLC",2,"EAST TENNESSEE NATURAL GAS, LLC",WITHIN 40 FEET,1,6270,12445886,626786,0,232554,5190,0,2012/01/13 00:00:00+00,0,0
-74.5317239999999,41.343557,1265,1265,GCOMP906,MINISINK,924 NY-284,WESTTOWN,NY,10998,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ORANGE,36071,USA,41.343557,-74.531724,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015/10/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,12260,-999,0,0,0,0,0,1970/01/01 00:00:00+00,0,0
-88.324234,39.7900970000001,1266,1266,GCOMP907,ILLINOIS - TUSCOLA - DOUGLAS COUNTY,927 N COUNTY ROAD 800 E,TUSCOLA,IL,61953,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DOUGLAS,17041,USA,39.790097,-88.324234,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/20 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,5,10700,8534962,1399154,745473,522952,30430,5,2012/04/06 00:00:00+00,0,0
-88.3834179999999,36.963063,1267,1267,GCOMP908,CALVERT CITY,93 TEXAS GAS LANE,CALVERT CITY,KY,42025,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARSHALL,21157,USA,36.963063,-88.383418,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,8,29440,25562972,920077,1520272,347528,8849,4,2012/04/15 00:00:00+00,0,0
-99.7964939999999,46.0667970000001,1268,1268,GCOMP909,#8 - MCINTOSH COUNTY,9305 28TH AVENUE SOUTHEAST,ZEELAND,ND,58581,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MCINTOSH,38051,USA,46.066797,-99.796494,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,38000,43134735,6306326,212232,2171733,8569,1,2012/01/12 00:00:00+00,0,0
-88.319371,31.0840240000001,1269,1269,GCOMP91,NO. 83 CITRONELLE,11500 BEVERLY JEFFRIES HWY,CITRONELLE,AL,36522,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOBILE,01097,USA,31.084024,-88.319371,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,1,15000,25130623,1239859,206295,533083,5756,1,2012/07/14 00:00:00+00,0,0
-101.048997,38.002398,1270,1270,GCOMP910,HOLCOMB,"9366 US-400; S4-T24S-R34W",HOLCOMB,KS,67851,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FINNEY,20055,USA,38.002398,-101.048997,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015/09/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,9,12010,8553099,0,0,218375,17744,3,2012/03/08 00:00:00+00,0,0
-86.259022268,39.9206680390001,1271,1271,GCOMP911,INDIANA-ZIONSVILLE-MARION COUNTY,9371 ZIONSVILLE RD,INDIANAPOLIS,IN,46268,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARION,18097,USA,39.920668039,-86.259022268,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/14 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,8,26950,34310061,2548553,2003573,971720,36745,7,2012/12/19 00:00:00+00,0,0
-82.124199,39.2400020000001,1272,1272,GCOMP912,ATHENS,9375 HARNER ROAD,ATHENS,OH,45701,8970,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ATHENS,39009,USA,39.240002,-82.124199,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,32000,21951810,477372,0,188557,2940,4,2012/01/23 00:00:00+00,62938,549000
-79.337094,36.832032,1273,1273,GCOMP913,NO. 165 CHATHAM,945 TRANSCO ROAD,CHATHAM,VA,24531,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PITTSYLVANIA,51143,USA,36.832032,-79.337094,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,11,23400,25712771,966434,2078920,333496,19717,11,2012/05/10 00:00:00+00,0,0
-101.03346,38.0026300000001,1274,1274,GCOMP914,HOLCOMB,9480 W HWY 50,HOLCOMB,KS,67851,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FINNEY,20055,USA,38.00263,-101.03346,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/10/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,63,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,1,556,247432,0,6776,84140,2145,1,2012/04/03 00:00:00+00,1803,4640
-106.298393652,34.3409150640001,1275,1275,GCOMP915,STATION 7,950 CASTER RANCH ROAD,MOUNTAINAIR,NM,87036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TORRANCE,35057,USA,34.340915064,-106.298393652,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://twtransfer.energytransfer.com/,"TRANSWESTERN PIPELINE COMPANY, LLC",42,"TRANSWESTERN PIPELINE COMPANY, LLC",WITHIN 40 FEET,3,13500,14198475,71927,1068559,42861,1920,1,2012/07/19 00:00:00+00,0,0
-96.761567,28.6449850000001,1276,1276,GCOMP916,STATION 3,9546 US HIGHWAY 87,PORT LAVACA,TX,77979,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CALHOUN,48057,USA,28.644985,-96.761567,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,3000,5667007,61,600877,21,1,0,2012/01/03 00:00:00+00,0,0
-101.367103,34.9861270000001,1277,1277,GCOMP917,CLAUDE,9568 FM-1258,CLAUDE,TX,79019,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ARMSTRONG,48011,USA,34.986127,-101.367103,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,1,9300,3780911,14687,191565,4243,111,1,2012/10/31 00:00:00+00,11277,83360
-90.1991879999999,31.2469310000001,1278,1278,GCOMP918,NO. 70 TYLERTOWN,967 HIGHWAY 583 N,TYLERTOWN,MS,39667,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WALTHALL,28147,USA,31.246931,-90.199188,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,6,47390,43672825,2026844,1896081,918142,8203,3,2012/11/15 00:00:00+00,0,0
-73.098153442,41.236511697,1279,1279,GCOMP919,MILFORD,969 ORONOQUE RD,MILFORD,CT,06460,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NEW HAVEN,09009,USA,41.236511697,-73.098153442,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/10/06 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.iroquois.com/,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,110,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,WITHIN 40 FEET,2,20620,41679568,0,159702,83703,1028,2,2012/01/04 00:00:00+00,-999,376920
-91.918471708,41.365552005,1280,1280,GCOMP92,STATION 205 - KEOTA,1155 200TH ST,KEOTA,IA,52248,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KEOKUK,19183,USA,41.365552005,-91.918471708,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,4,3120,6107850,0,0,56998,9890,4,2012/11/13 00:00:00+00,0,0
-120.613935794,45.128360716,1281,1281,GCOMP920,#10- KENT,97135 WILCOX LN,KENT,OR,97033,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SHERMAN,41055,USA,45.128360716,-120.613935794,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,47900,52843755,2977693,218555,1090730,9062,2,2012/06/22 00:00:00+00,0,0
-77.414395,42.049701,1282,1282,GCOMP921,WOODHULL,974 COUNTY ROUTE 99,WOODHULL,NY,14898,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,STEUBEN,36101,USA,42.049701,-77.414395,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/22 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,8,14700,38521860,425933,1546440,163575,8509,5,2012/03/19 00:00:00+00,0,0
-79.69657,42.055664,1283,1283,GCOMP922,#224 - CLYMER,9766 RAVLIN HILL RD.,CLYMER,NY,14724,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CHAUTAUQUA,36013,USA,42.055664,-79.69657,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,4,8000,16423540,966966,692967,350276,18165,4,2012/01/10 00:00:00+00,0,0
-96.9227458029999,28.685907258,1284,1284,GCOMP923,STATION 300 - VICTORIA,9819 TX-185,VICTORIA,TX,77905,1700,NATURAL GAS COMPRESSOR STATION,IN SERVICE,VICTORIA,48469,USA,28.685907258,-96.922745803,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,3,12000,15682150,0,0,47,1291,1,2012/05/07 00:00:00+00,-999,2667502
-96.192556193,38.289820193,1285,1285,GCOMP924,KANSAS-OLPE-LYON COUNTY,985 ROAD 90,OLPE,KS,66865,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LYON,20111,USA,38.289820193,-96.192556193,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,6,39810,57596173,3745107,1242347,1405263,24686,5,2012/12/31 00:00:00+00,0,0
-99.946701,37.058791,1286,1286,GCOMP925,CLARK COUNTY 1,989 ANGLE RD,ASHLAND,KS,67831,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARK,20025,USA,37.058791,-99.946701,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/20 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,3,1840,1100708,0,80297,107215,25898,3,2012/01/07 00:00:00+00,-999,81137
-68.713973,44.8030400000001,1287,1287,GCOMP926,BREWER,99 LAMBERT RD,BREWER,ME,04401,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PENOBSCOT,23019,USA,44.80304,-68.713973,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/10/06 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",63,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",WITHIN 40 FEET,1,18085,52900434,179412,0,36887,269,1,2012/01/21 00:00:00+00,0,0
-91.491998,32.4094470000001,1288,1288,GCOMP927,DELHI,"ACROSS FROM 7296 HWY 17,",DELHI,LA,71232,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICHLAND,22041,USA,32.409447,-91.491998,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 1 MILE,2,4740,30513511,326292,302386,116062,8891,2,2012/10/15 00:00:00+00,0,0
-79.563927505,40.386095332,1289,1289,GCOMP928,OAKFORD,ADA LN/BEAVER RUN RD,GREENSBURG,PA,15601,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WESTMORELAND,42129,USA,40.386095332,-79.563927505,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/08/31 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,24200,23819582,0,0,0,19955,4,2012/11/29 00:00:00+00,0,0
